ITMNUM;COMPNUM;DIST_QTY
MILANOXL000101DE;B107XL010101DE;1.0000000000000
MILANOXL000101DE;A61904;2.0000000000000
MILANOXL000101DE;B107XLBASIC1/2;1.0000000000000
MILANOXL000103DE;B107XLBASIC1/2;1.0000000000000
MILANOXL000103DE;B107XL010103DE;1.0000000000000
MILANOXL000103DE;A61904;2.0000000000000
MILANOXL000104DE;B107XLBASIC1/2;1.0000000000000
MILANOXL000104DE;B107XL010104DE;1.0000000000000
MILANOXL000104DE;A61904;2.0000000000000
MILANOXL000204DE;A61904;2.0000000000000
MILANOXL000204DE;B107XL010204DE;1.0000000000000
MILANOXL000204DE;B107XLBASIC1/2;1.0000000000000
MILANOXL000214DE;B107XL010214DE;1.0000000000000
MILANOXL000214DE;A61904;2.0000000000000
MILANOXL000214DE;B107XLBASIC1/2;1.0000000000000
MILANOXL000216DE;B107XLBASIC1/2;1.0000000000000
MILANOXL000216DE;B107XL010216DE;1.0000000000000
MILANOXL000216DE;A61904;2.0000000000000
MILANOXL000217DE;B107XLBASIC1/2;1.0000000000000
MILANOXL000217DE;B107XL010217DE;1.0000000000000
MILANOXL000217DE;A61904;2.0000000000000
MILET000101DE;A11204;1.0000000000000
MILET000101DE;B100010101DE;1.0000000000000
MILET000103DE;A11204;1.0000000000000
MILET000103DE;B100010103DE;1.0000000000000
MILET000104DE;B100010104DE;1.0000000000000
MILET000104DE;A11204;1.0000000000000
MILET000202DE;B100010202DE;1.0000000000000
MILET000202DE;A11204;1.0000000000000
MILET000204DE;B100010204DE;1.0000000000000
MILET000204DE;A11204;1.0000000000000
MILET000214DE;A11204;1.0000000000000
MILET000214DE;B100010214DE;1.0000000000000
MILET000216DE;A11204;1.0000000000000
MILET000216DE;B100010216DE;1.0000000000000
MS075CM000101DE;B301010101DE;1.0000000000000
MS075CM000103DE;B301010103DE;1.0000000000000
MS075CM000104DE;B301010104DE;1.0000000000000
MS075CM000204DE;B301010204DE;1.0000000000000
MS075CM000214DE;B301010214DE;1.0000000000000
MS075CM000216DE;B301010216DE;1.0000000000000
MS075CM000218DE;B301010218DE;1.0000000000000
MYDAY-100-KERATECT;A32304KERATECT;1.0000000000000
MYDAY-130-KERATECT;A32404KERATECT;1.0000000000000
MYDAY-65-KERATECT;A32104KERATECT;1.0000000000000
MYDAY-80-KERATECT;A32204KERATECT;1.0000000000000
MYDAY100CM000101DE;A323010101DE;1.0000000000000
MYDAY100CM000101DE;A32304;1.0000000000000
MYDAY100CM000103DE;A323010103DE;1.0000000000000
MYDAY100CM000103DE;A32304;1.0000000000000
MYDAY100CM000104DE;A323010104DE;1.0000000000000
MYDAY100CM000104DE;A32304;1.0000000000000
MYDAY100CM000202DE;A323010202DE;1.0000000000000
MYDAY100CM000202DE;A32304;1.0000000000000
MYDAY130CM000101DE;A324010101DE;1.0000000000000
MYDAY130CM000101DE;A32404;1.0000000000000
MYDAY130CM000103DE;A324010103DE;1.0000000000000
MYDAY130CM000103DE;A32404;1.0000000000000
MYDAY130CM000104DE;A324010104DE;1.0000000000000
MYDAY130CM000104DE;A32404;1.0000000000000
MYDAY130CM000202DE;A324010202DE;1.0000000000000
MYDAY130CM000202DE;A32404;1.0000000000000
MYDAY65CM000101DE;A321010101DE;1.0000000000000
MYDAY65CM000101DE;A32104;1.0000000000000
MYDAY65CM000103DE;A321010103DE;1.0000000000000
MYDAY65CM000103DE;A32104;1.0000000000000
MYDAY65CM000104DE;A321010104DE;1.0000000000000
MYDAY65CM000104DE;A32104;1.0000000000000
MYDAY65CM000202DE;A321010202DE;1.0000000000000
MYDAY65CM000202DE;A32104;1.0000000000000
MYDAY80CM000101DE;A322010101DE;1.0000000000000
MYDAY80CM000101DE;A32204;1.0000000000000
MYDAY80CM000103DE;A322010103DE;1.0000000000000
MYDAY80CM000103DE;A32204;1.0000000000000
MYDAY80CM000104DE;A322010104DE;1.0000000000000
MYDAY80CM000104DE;A32204;1.0000000000000
MYDAY80CM000202DE;A322010202DE;1.0000000000000
MYDAY80CM000202DE;A32204;1.0000000000000
NOVUM000103DE;A12004;2.0000000000000
NOVUM000103DE;A187DECKPLATTE010103DE;1.0000000000000
NOVUM000103DE;B187010103DE;1.0000000000000
NOVUM000202DE;B187010202DE;1.0000000000000
NOVUM000202DE;A187DECKPLATTE010202DE;1.0000000000000
NOVUM000202DE;A12004;2.0000000000000
NOVUMXL000101DE;B187XL010101DE;1.0000000000000
NOVUMXL000101DE;A187DECKPLATTE010101DE;1.0000000000000
NOVUMXL000101DE;A12004;2.0000000000000
NOVUMXL000103DE;A12004;2.0000000000000
NOVUMXL000103DE;B187XL010103DE;1.0000000000000
NOVUMXL000103DE;A187DECKPLATTE010103DE;1.0000000000000
NOVUMXL000104DE;A12004;2.0000000000000
NOVUMXL000104DE;A187DECKPLATTE010104DE;1.0000000000000
NOVUMXL000104DE;B187XL010104DE;1.0000000000000
NOVUMXL000204DE;A12004;2.0000000000000
NOVUMXL000204DE;A187DECKPLATTE010204DE;1.0000000000000
NOVUMXL000204DE;B187XL010204DE;1.0000000000000
NOVUMXL000214DE;A12004;2.0000000000000
NOVUMXL000214DE;A187DECKPLATTE010214DE;1.0000000000000
NOVUMXL000214DE;B187XL010214DE;1.0000000000000
NOVUMXL000216DE;A12004;2.0000000000000
NOVUMXL000216DE;A187DECKPLATTE010216DE;1.0000000000000
NOVUMXL000216DE;B187XL010216DE;1.0000000000000
OCEAN150LINKS00;FERTIGOCEAN150LINKS;1.0000000000000
OCEAN150LINKS00XBUE;FERTIGOCEAN150LINKSXBUE;1.0000000000000
OCEAN150LINKS00XOA;FERTIGOCEAN150LINKSXOA;1.0000000000000
OCEAN150RECHTS00;FERTIGOCEAN150RECHTS;1.0000000000000
OCEAN150RECHTS00XBUE;FERTIGOCEAN150RECHTSXBUE;1.0000000000000
OCEAN150RECHTS00XOA;FERTIGOCEAN150RECHTSXOA;1.0000000000000
OCEAN160LINKS00;FERTIGOCEAN160LINKS;1.0000000000000
OCEAN160LINKS00XBUE;FERTIGOCEAN160LINKSXBUE;1.0000000000000
OCEAN160LINKS00XOA;FERTIGOCEAN160LINKSXOA;1.0000000000000
OCEAN160RECHTS00;FERTIGOCEAN160RECHTS;1.0000000000000
OCEAN160RECHTS00XBUE;FERTIGOCEAN160RECHTSXBUE;1.0000000000000
OCEAN160RECHTS00XOA;FERTIGOCEAN160RECHTSXOA;1.0000000000000
OCEAN170LINKS00;FERTIGOCEAN170LINKS;1.0000000000000
OCEAN170LINKS00XBUE;FERTIGOCEAN170LINKSXBUE;1.0000000000000
OCEAN170LINKS00XOA;FERTIGOCEAN170LINKSXOA;1.0000000000000
OCEAN170RECHTS00;FERTIGOCEAN170RECHTS;1.0000000000000
OCEAN170RECHTS00XBUE;FERTIGOCEAN170RECHTSXBUE;1.0000000000000
OCEAN170RECHTS00XOA;FERTIGOCEAN170RECHTSXOA;1.0000000000000
OMEGA170ULTRA00DE;FERTIGOMEGA170ULTRA;1.0000000000000
OMEGA170ULTRA00DEXBUE;FERTIGOMEGA170ULTRAXBUE;1.0000000000000
OMEGA170ULTRA00DEXOA;FERTIGOMEGA170ULTRAXOA;1.0000000000000
OMEGA180ULTRA00DE;FERTIGOMEGA180ULTRA;1.0000000000000
OMEGA180ULTRA00DEXBUE;FERTIGOMEGA180ULTRAXBUE;1.0000000000000
OMEGA180ULTRA00DEXOA;FERTIGOMEGA180ULTRAXOA;1.0000000000000
OMEGA190ULTRA00DE;FERTIGOMEGA190ULTRA;1.0000000000000
OMEGA190ULTRA00DEXBUE;FERTIGOMEGA190ULTRAXBUE;1.0000000000000
OMEGA190ULTRA00DEXOA;FERTIGOMEGA190ULTRAXOA;1.0000000000000
OMEGA200ULTRA00DE;FERTIGOMEGA200ULTRA;1.0000000000000
OMEGA200ULTRA00DEXBUE;FERTIGOMEGA200ULTRAXBUE;1.0000000000000
OMEGA200ULTRA00DEXOA;FERTIGOMEGA200ULTRAXOA;1.0000000000000
OMNIA000101DE;A37004;1.0000000000000
OMNIA000101DE;A370010101DE;1.0000000000000
OMNIA000103DE;A37004;1.0000000000000
OMNIA000103DE;A370010103DE;1.0000000000000
OMNIA000104DE;A37004;1.0000000000000
OMNIA000104DE;A370010104DE;1.0000000000000
OMNIA000202DE;A37004;1.0000000000000
OMNIA000202DE;A370010202DE;1.0000000000000
OMNIA000204DE;A37004;1.0000000000000
OMNIA000204DE;A370010204DE;1.0000000000000
OMNIA000214DE;A37004;1.0000000000000
OMNIA000214DE;A370010214DE;1.0000000000000
OMNIA000216DE;A370010216DE;1.0000000000000
OMNIA000216DE;A37004;1.0000000000000
OPTIMOSET1005000101DE;BMCN138;1.0000000000000
OPTIMOSET1005000101DE;BMCN165;1.0000000000000
OPTIMOSET1005000101DE;A61204;1.0000000000000
OPTIMOSET1005000101DE;B612BASIC;1.0000000000000
OPTIMOSET1005000101DE;B612010101DE;1.0000000000000
OPTIMOSET1005000101DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1005000101DE;C100030101DE;1.0000000000000
OPTIMOSET1005000101DE;B109020101DE;1.0000000000000
OPTIMOSET1005000101DE;B301010101DE;1.0000000000000
OPTIMOSET1005000101DE;B222020101DE;1.0000000000000
OPTIMOSET1005000104DE;A61204;1.0000000000000
OPTIMOSET1005000104DE;B612BASIC;1.0000000000000
OPTIMOSET1005000104DE;B612010104DE;1.0000000000000
OPTIMOSET1005000104DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1005000104DE;C100030104DE;1.0000000000000
OPTIMOSET1005000104DE;B109020104DE;1.0000000000000
OPTIMOSET1005000104DE;B301010104DE;1.0000000000000
OPTIMOSET1005000104DE;B222020104DE;1.0000000000000
OPTIMOSET1005000104DE;BMCN138;1.0000000000000
OPTIMOSET1005000104DE;BMCN165;1.0000000000000
OPTIMOSET1005000214DE;BMCN138;1.0000000000000
OPTIMOSET1005000214DE;BMCN165;1.0000000000000
OPTIMOSET1005000214DE;A61204;1.0000000000000
OPTIMOSET1005000214DE;B612BASIC;1.0000000000000
OPTIMOSET1005000214DE;B612010214DE;1.0000000000000
OPTIMOSET1005000214DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1005000214DE;C100030214DE;1.0000000000000
OPTIMOSET1005000214DE;B109020214DE;1.0000000000000
OPTIMOSET1005000214DE;B222020214DE;1.0000000000000
OPTIMOSET1005000214DE;B301010214DE;1.0000000000000
OPTIMOSET1005000216DE;A61204;1.0000000000000
OPTIMOSET1005000216DE;B612BASIC;1.0000000000000
OPTIMOSET1005000216DE;B612010216DE;1.0000000000000
OPTIMOSET1005000216DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1005000216DE;C100030216DE;1.0000000000000
OPTIMOSET1005000216DE;B109020216DE;1.0000000000000
OPTIMOSET1005000216DE;B222020216DE;1.0000000000000
OPTIMOSET1005000216DE;B301010216DE;1.0000000000000
OPTIMOSET1005000216DE;BMCN138;1.0000000000000
OPTIMOSET1005000216DE;BMCN165;1.0000000000000
OPTIMOSET1005000218DE;BMCN138;1.0000000000000
OPTIMOSET1005000218DE;BMCN165;1.0000000000000
OPTIMOSET1005000218DE;A61204;1.0000000000000
OPTIMOSET1005000218DE;B612BASIC;1.0000000000000
OPTIMOSET1005000218DE;B612010218DE;1.0000000000000
OPTIMOSET1005000218DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1005000218DE;C100030218DE;1.0000000000000
OPTIMOSET1005000218DE;B109020218DE;1.0000000000000
OPTIMOSET1005000218DE;B301010218DE;1.0000000000000
OPTIMOSET1005000218DE;B222020218DE;1.0000000000000
OPTIMOSET1006000101DE;A61204;1.0000000000000
OPTIMOSET1006000101DE;B612BASIC;1.0000000000000
OPTIMOSET1006000101DE;B612010101DE;1.0000000000000
OPTIMOSET1006000101DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1006000101DE;C100030101DE;1.0000000000000
OPTIMOSET1006000101DE;B109020101DE;2.0000000000000
OPTIMOSET1006000101DE;B301010101DE;1.0000000000000
OPTIMOSET1006000101DE;B222020101DE;1.0000000000000
OPTIMOSET1006000101DE;BMCN138;1.0000000000000
OPTIMOSET1006000101DE;BMCN165;1.0000000000000
OPTIMOSET1006000104DE;BMCN138;1.0000000000000
OPTIMOSET1006000104DE;BMCN165;1.0000000000000
OPTIMOSET1006000104DE;A61204;1.0000000000000
OPTIMOSET1006000104DE;B612BASIC;1.0000000000000
OPTIMOSET1006000104DE;B612010104DE;1.0000000000000
OPTIMOSET1006000104DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1006000104DE;C100030104DE;1.0000000000000
OPTIMOSET1006000104DE;B109020104DE;2.0000000000000
OPTIMOSET1006000104DE;B301010104DE;1.0000000000000
OPTIMOSET1006000104DE;B222020104DE;1.0000000000000
OPTIMOSET1006000214DE;A61204;1.0000000000000
OPTIMOSET1006000214DE;B612BASIC;1.0000000000000
OPTIMOSET1006000214DE;B612010214DE;1.0000000000000
OPTIMOSET1006000214DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1006000214DE;C100030214DE;1.0000000000000
OPTIMOSET1006000214DE;B109020214DE;2.0000000000000
OPTIMOSET1006000214DE;B301010214DE;1.0000000000000
OPTIMOSET1006000214DE;B222020214DE;1.0000000000000
OPTIMOSET1006000214DE;BMCN138;1.0000000000000
OPTIMOSET1006000214DE;BMCN165;1.0000000000000
OPTIMOSET1006000216DE;BMCN138;1.0000000000000
OPTIMOSET1006000216DE;BMCN165;1.0000000000000
OPTIMOSET1006000216DE;A61204;1.0000000000000
OPTIMOSET1006000216DE;B612BASIC;1.0000000000000
OPTIMOSET1006000216DE;B612010216DE;1.0000000000000
OPTIMOSET1006000216DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1006000216DE;C100030216DE;1.0000000000000
OPTIMOSET1006000216DE;B109020216DE;2.0000000000000
OPTIMOSET1006000216DE;B301010216DE;1.0000000000000
OPTIMOSET1006000216DE;B222020216DE;1.0000000000000
OPTIMOSET1006000218DE;A61204;1.0000000000000
OPTIMOSET1006000218DE;B612BASIC;1.0000000000000
OPTIMOSET1006000218DE;B612010218DE;1.0000000000000
OPTIMOSET1006000218DE;C100BASIC1/2;1.0000000000000
OPTIMOSET1006000218DE;C100030218DE;1.0000000000000
OPTIMOSET1006000218DE;B109020218DE;2.0000000000000
OPTIMOSET1006000218DE;B301010218DE;1.0000000000000
OPTIMOSET1006000218DE;B222020218DE;1.0000000000000
OPTIMOSET1006000218DE;BMCN138;1.0000000000000
OPTIMOSET1006000218DE;BMCN165;1.0000000000000
OPTIMOSET805000101DE;BMCN138;1.0000000000000
OPTIMOSET805000101DE;BMCN164;1.0000000000000
OPTIMOSET805000101DE;A61004;1.0000000000000
OPTIMOSET805000101DE;B610010101DE;1.0000000000000
OPTIMOSET805000101DE;C080BASIC1/2;1.0000000000000
OPTIMOSET805000101DE;C080030101DE;1.0000000000000
OPTIMOSET805000101DE;B109020101DE;1.0000000000000
OPTIMOSET805000101DE;B301010101DE;1.0000000000000
OPTIMOSET805000101DE;B222020101DE;1.0000000000000
OPTIMOSET805000104DE;A61004;1.0000000000000
OPTIMOSET805000104DE;B610010104DE;1.0000000000000
OPTIMOSET805000104DE;C080BASIC1/2;1.0000000000000
OPTIMOSET805000104DE;C080030104DE;1.0000000000000
OPTIMOSET805000104DE;B109020104DE;1.0000000000000
OPTIMOSET805000104DE;B301010104DE;1.0000000000000
OPTIMOSET805000104DE;B222020104DE;1.0000000000000
OPTIMOSET805000104DE;BMCN138;1.0000000000000
OPTIMOSET805000104DE;BMCN164;1.0000000000000
OPTIMOSET805000214DE;BMCN138;1.0000000000000
OPTIMOSET805000214DE;BMCN164;1.0000000000000
OPTIMOSET805000214DE;A61004;1.0000000000000
OPTIMOSET805000214DE;B610010214DE;1.0000000000000
OPTIMOSET805000214DE;C080BASIC1/2;1.0000000000000
OPTIMOSET805000214DE;C080030214DE;1.0000000000000
OPTIMOSET805000214DE;B109020214DE;1.0000000000000
OPTIMOSET805000214DE;B301010214DE;1.0000000000000
OPTIMOSET805000214DE;B222020214DE;1.0000000000000
OPTIMOSET805000216DE;A61004;1.0000000000000
OPTIMOSET805000216DE;B610010216DE;1.0000000000000
OPTIMOSET805000216DE;C080BASIC1/2;1.0000000000000
OPTIMOSET805000216DE;C080030216DE;1.0000000000000
OPTIMOSET805000216DE;B109020216DE;1.0000000000000
OPTIMOSET805000216DE;B301010216DE;1.0000000000000
OPTIMOSET805000216DE;B222020216DE;1.0000000000000
OPTIMOSET805000216DE;BMCN138;1.0000000000000
OPTIMOSET805000216DE;BMCN164;1.0000000000000
OPTIMOSET805000218DE;BMCN138;1.0000000000000
OPTIMOSET805000218DE;BMCN164;1.0000000000000
OPTIMOSET805000218DE;A61004;1.0000000000000
OPTIMOSET805000218DE;B610010218DE;1.0000000000000
OPTIMOSET805000218DE;C080BASIC1/2;1.0000000000000
OPTIMOSET805000218DE;C080030218DE;1.0000000000000
OPTIMOSET805000218DE;B109020218DE;1.0000000000000
OPTIMOSET805000218DE;B301010218DE;1.0000000000000
OPTIMOSET805000218DE;B222020218DE;1.0000000000000
OPTIMOSET806000101DE;C080BASIC1/2;1.0000000000000
OPTIMOSET806000101DE;C080030101DE;1.0000000000000
OPTIMOSET806000101DE;B109020101DE;2.0000000000000
OPTIMOSET806000101DE;B301010101DE;1.0000000000000
OPTIMOSET806000101DE;B222020101DE;1.0000000000000
OPTIMOSET806000101DE;BMCN138;1.0000000000000
OPTIMOSET806000101DE;BMCN164;1.0000000000000
OPTIMOSET806000101DE;A61004;1.0000000000000
OPTIMOSET806000101DE;B610010101DE;1.0000000000000
OPTIMOSET806000104DE;BMCN138;1.0000000000000
OPTIMOSET806000104DE;BMCN164;1.0000000000000
OPTIMOSET806000104DE;A61004;1.0000000000000
OPTIMOSET806000104DE;B610010104DE;1.0000000000000
OPTIMOSET806000104DE;C080BASIC1/2;1.0000000000000
OPTIMOSET806000104DE;C080030104DE;1.0000000000000
OPTIMOSET806000104DE;B109020104DE;2.0000000000000
OPTIMOSET806000104DE;B301010104DE;1.0000000000000
OPTIMOSET806000104DE;B222020104DE;1.0000000000000
OPTIMOSET806000214DE;A61004;1.0000000000000
OPTIMOSET806000214DE;B610010214DE;1.0000000000000
OPTIMOSET806000214DE;C080BASIC1/2;1.0000000000000
OPTIMOSET806000214DE;C080030214DE;1.0000000000000
OPTIMOSET806000214DE;B109020214DE;2.0000000000000
OPTIMOSET806000214DE;B301010214DE;1.0000000000000
OPTIMOSET806000214DE;B222020214DE;1.0000000000000
OPTIMOSET806000214DE;BMCN138;1.0000000000000
OPTIMOSET806000214DE;BMCN164;1.0000000000000
OPTIMOSET806000216DE;BMCN138;1.0000000000000
OPTIMOSET806000216DE;BMCN164;1.0000000000000
OPTIMOSET806000216DE;A61004;1.0000000000000
OPTIMOSET806000216DE;B610010216DE;1.0000000000000
OPTIMOSET806000216DE;C080BASIC1/2;1.0000000000000
OPTIMOSET806000216DE;C080030216DE;1.0000000000000
OPTIMOSET806000216DE;B109020216DE;2.0000000000000
OPTIMOSET806000216DE;B301010216DE;1.0000000000000
OPTIMOSET806000216DE;B222020216DE;1.0000000000000
OPTIMUS150VOLKS00DE;FERTIGOPTIMUS150VOLKS;1.0000000000000
OPTIMUS160VOLKS00DE;FERTIGOPTIMUS160VOLKS;1.0000000000000
OPTIMUS170VOLKS00DE;FERTIGOPTIMUS170VOLKS;1.0000000000000
OWAVENTO55CM000101DE;A309010101DE;1.0000000000000
OWAVENTO55CM000104DE;A309010104DE;1.0000000000000
OWAVENTO55CM000216DE;A309010216DE;1.0000000000000
OWAVENTO60CM000101DE;A312010101DE;1.0000000000000
OWAVENTO60CM000104DE;A312010104DE;1.0000000000000
OWAVENTO60CM000216DE;A312010216DE;1.0000000000000
OWAVENTO65CM000101DE;A319010101DE;1.0000000000000
OWAVENTO65CM000104DE;A319010104DE;1.0000000000000
OWAVENTO65CM000216DE;A319010216DE;1.0000000000000
OWAVENTO80CM000101DE;A320010101DE;1.0000000000000
OWAVENTO80CM000216DE;A320010216DE;1.0000000000000
OWICON120CM000101DE;A316010101DE;1.0000000000000
OWICON120CM000103DE;A316010103DE;1.0000000000000
OWICON120CM000104DE;A316010104DE;1.0000000000000
OWICON120CM000202DE;A316010202DE;1.0000000000000
OWICON120CM000214DE;A316010214DE;1.0000000000000
OWICON38CM000101DE;A310010101DE;1.0000000000000
OWICON38CM000103DE;A310010103DE;1.0000000000000
OWICON38CM000104DE;A310010104DE;1.0000000000000
OWICON38CM000204DE;A310010204DE;1.0000000000000
OWICON38CM000214DE;A310010214DE;1.0000000000000
OWICON38CM000215DE;A310010215DE;1.0000000000000
OWICON60CM000101DE;A313010101DE;1.0000000000000
OWICON60CM000103DE;A313010103DE;1.0000000000000
OWICON60CM000104DE;A313010104DE;1.0000000000000
OWICON60CM000202DE;A313010202DE;1.0000000000000
OWICON60CM000204DE;A313010204DE;1.0000000000000
OWICON60CM000214DE;A313010214DE;1.0000000000000
OWICON75CM000101DE;A317010101DE;1.0000000000000
OWICON75CM000103DE;A317010103DE;1.0000000000000
OWICON75CM000104DE;A317010104DE;1.0000000000000
OWICON75CM000202DE;A317010202DE;1.0000000000000
OWICON75CM000204DE;A317010204DE;1.0000000000000
OWICON75CM000214DE;A317010214DE;1.0000000000000
OWICON90CM000101DE;A318010101DE;1.0000000000000
OWICON90CM000103DE;A318010103DE;1.0000000000000
OWICON90CM000104DE;A318010104DE;1.0000000000000
OWICON90CM000202DE;A318010202DE;1.0000000000000
OWICON90CM000204DE;A318010204DE;1.0000000000000
OWICON90CM000214DE;A318010214DE;1.0000000000000
OWICON90CM000215DE;A318010215DE;1.0000000000000
OWICONXS53CM000101DE;A311010101DE;1.0000000000000
OWICONXS53CM000103DE;A311010103DE;1.0000000000000
OWICONXS53CM000104DE;A311010104DE;1.0000000000000
OWICONXS53CM000202DE;A311010202DE;1.0000000000000
OWICONXS53CM000204DE;A311010204DE;1.0000000000000
OWICONXS53CM000214DE;A311010214DE;1.0000000000000
OWINFINITY1000000101DE;B149010101DE;1.0000000000000
OWINFINITY1000000101DE;B149BASIC1/2;1.0000000000000
OWINFINITY1000000103DE;B149BASIC1/2;1.0000000000000
OWINFINITY1000000103DE;B149010103DE;1.0000000000000
OWINFINITY1000000104DE;B149BASIC1/2;1.0000000000000
OWINFINITY1000000104DE;B149010104DE;1.0000000000000
OWINFINITY1000000204DE;B149BASIC1/2;1.0000000000000
OWINFINITY1000000204DE;B149010204DE;1.0000000000000
OWINFINITY1000000214DE;B149010214DE;1.0000000000000
OWINFINITY1000000214DE;B149BASIC1/2;1.0000000000000
OWINFINITY750000101DE;B133010101DE;1.0000000000000
OWINFINITY750000103DE;B133010103DE;1.0000000000000
OWINFINITY750000104DE;B133010104DE;1.0000000000000
OWINFINITY750000204DE;B133010204DE;1.0000000000000
OWINFINITY850000101DE;B138010101DE;1.0000000000000
OWINFINITY850000101DE;B138BASIC1/2;1.0000000000000
OWINFINITY850000103DE;B138BASIC1/2;1.0000000000000
OWINFINITY850000103DE;B138010103DE;1.0000000000000
OWINFINITY850000104DE;B138010104DE;1.0000000000000
OWINFINITY850000104DE;B138BASIC1/2;1.0000000000000
OWIT100CM000101DE;A373010101DE;1.0000000000000
OWIT100CM000103DE;A373010103DE;1.0000000000000
OWIT100CM000104DE;A373010104DE;1.0000000000000
OWIT100CM000202DE;A373010202DE;1.0000000000000
OWIT100CM000204DE;A373010204DE;1.0000000000000
OWIT100CM000214DE;A373010214DE;1.0000000000000
OWIT130CMDOPPEL000101DE;A375010101DE;1.0000000000000
OWIT130CMDOPPEL000103DE;A375010103DE;1.0000000000000
OWIT130CMDOPPEL000104DE;A375010104DE;1.0000000000000
OWIT130CMDOPPEL000202DE;A375010202DE;1.0000000000000
OWIT130CMDOPPEL000204DE;A375010204DE;1.0000000000000
OWIT130CMDOPPEL000214DE;A375010214DE;1.0000000000000
OWIT60CM000101DE;A371010101DE;1.0000000000000
OWIT60CM000103DE;A371010103DE;1.0000000000000
OWIT60CM000104DE;A371010104DE;1.0000000000000
OWIT60CM000202DE;A371010202DE;1.0000000000000
OWIT60CM000204DE;A371010204DE;1.0000000000000
OWIT60CM000214DE;A371010214DE;1.0000000000000
OWIT60CM2000101DE;A377010101DE;1.0000000000000
OWIT60CM2000103DE;A377010103DE;1.0000000000000
OWIT60CM2000104DE;A377010104DE;1.0000000000000
OWIT60CM2000202DE;A377010202DE;1.0000000000000
OWIT60CM2000214DE;A377010214DE;1.0000000000000
OWIT80CM000101DE;A372010101DE;1.0000000000000
OWIT80CM000103DE;A372010103DE;1.0000000000000
OWIT80CM000104DE;A372010104DE;1.0000000000000
OWIT80CM000202DE;A372010202DE;1.0000000000000
OWIT80CM000204DE;A372010204DE;1.0000000000000
OWMILET000101DE;B100010101DE;1.0000000000000
OWMILET000103DE;B100010103DE;1.0000000000000
OWMILET000104DE;B100010104DE;1.0000000000000
OWMILET000202DE;B100010202DE;1.0000000000000
OWMILET000214DE;B100010214DE;1.0000000000000
OWMYDAY100CM000101DE;A323010101DE;1.0000000000000
OWMYDAY100CM000103DE;A323010103DE;1.0000000000000
OWMYDAY100CM000104DE;A323010104DE;1.0000000000000
OWMYDAY100CM000202DE;A323010202DE;1.0000000000000
OWMYDAY100CM000204DE;A323010204DE;1.0000000000000
OWMYDAY100CM000214DE;A323010214DE;1.0000000000000
OWMYDAY100CM000215DE;A323010215DE;1.0000000000000
OWMYDAY130CM000101DE;A324010101DE;1.0000000000000
OWMYDAY130CM000103DE;A324010103DE;1.0000000000000
OWMYDAY130CM000104DE;A324010104DE;1.0000000000000
OWMYDAY130CM000202DE;A324010202DE;1.0000000000000
OWMYDAY130CM000204DE;A324010204DE;1.0000000000000
OWMYDAY130CM000214DE;A324010214DE;1.0000000000000
OWMYDAY65CM000101DE;A321010101DE;1.0000000000000
OWMYDAY65CM000103DE;A321010103DE;1.0000000000000
OWMYDAY65CM000104DE;A321010104DE;1.0000000000000
OWMYDAY65CM000104DE;A32104;1.0000000000000
OWMYDAY65CM000202DE;A321010202DE;1.0000000000000
OWMYDAY65CM000204DE;A321010204DE;1.0000000000000
OWMYDAY65CM000214DE;A321010214DE;1.0000000000000
OWMYDAY80CM000101DE;A322010101DE;1.0000000000000
OWMYDAY80CM000103DE;A322010103DE;1.0000000000000
OWMYDAY80CM000104DE;A322010104DE;1.0000000000000
OWMYDAY80CM000202DE;A322010202DE;1.0000000000000
OWMYDAY80CM000204DE;A322010204DE;1.0000000000000
OWMYDAY80CM000214DE;A322010214DE;1.0000000000000
OWSUBWAY2-0-100CM000101DE;A347010101DE;1.0000000000000
OWSUBWAY2-0-100CM000103DE;A347010103DE;1.0000000000000
OWSUBWAY2-0-100CM000104DE;A347010104DE;1.0000000000000
OWSUBWAY2-0-100CM000202DE;A347010202DE;1.0000000000000
OWSUBWAY2-0-100CM000204DE;A347010204DE;1.0000000000000
OWSUBWAY2-0-100CM000214DE;A347010214DE;1.0000000000000
OWSUBWAY2-0-100CM000215DE;A347010215DE;1.0000000000000
OWSUBWAY2-0-130CM000101DE;A348010101DE;1.0000000000000
OWSUBWAY2-0-130CM000103DE;A348010103DE;1.0000000000000
OWSUBWAY2-0-130CM000104DE;A348010104DE;1.0000000000000
OWSUBWAY2-0-130CM000202DE;A348010202DE;1.0000000000000
OWSUBWAY2-0-130CM000204DE;A348010204DE;1.0000000000000
OWSUBWAY2-0-130CM000214DE;A348010214DE;1.0000000000000
OWSUBWAY2-0-50CM000101DE;A344010101DE;1.0000000000000
OWSUBWAY2-0-50CM000103DE;A344010103DE;1.0000000000000
OWSUBWAY2-0-50CM000104DE;A344010104DE;1.0000000000000
OWSUBWAY2-0-50CM000202DE;A344010202DE;1.0000000000000
